          id,state,district,crop_year,season,crop_names,area,temp,wind_speed,preasure,humidity,soil ,n ,p,k,production,yield
125342,TamilNadu,Tirunelveli,2002,Kharif     ,Maize,7000,21.4576130584445,2.05347552511585,1015.81112801062,21.0586053154104,chalky,3.304,8.26,3.304,12300,1.75714285714285
125343,TamilNadu,Tirunelveli,2002,Kharif     ,Moong(Green Gram),21000,20.7930716077122,1.99260227788612,1013.95766708268,21.4894313286379,chalky,0.152,0.152,0.152,10100,0.48095238095238
125344,TamilNadu,Tirunelveli,2002,Kharif     ,Niger seed,2600,21.444542806181,2.10696982764364,1013.89192911584,20.3805424587695,chalky,4,5,0,700,0.269230769230769
125345,TamilNadu,Tirunelveli,2002,Kharif     ,Other Kharif pulses,13600,21.7554384531182,2.07495228316987,1014.41052384744,21.6805410750796,peaty,1.5,0,0,2400,0.176470588235294
125346,TamilNadu,Tirunelveli,2002,Kharif     ,Ragi,4600,21.6705252249672,2.04984548018875,1014.56655653874,20.0498634637321,silt,10.58,10.58,0,3900,0.847826086956521
125347,TamilNadu,Tirunelveli,2002,Kharif     ,Rice,7400,20.7806848929589,1.99643186498485,1014.34597633891,21.4537456641423,peaty,0,0,0,1700,0.229729729729729
125348,TamilNadu,Tirunelveli,2002,Kharif     ,Sesamum,1300,21.8117343085237,2.08771396121567,1013.71770582601,20.6294789489061,loamy,906.844,0,0,200,0.153846153846153
125349,TamilNadu,Tirunelveli,2002,Kharif     ,Small millets,3400,20.9125684184124,2.10399655772381,1014.99265361361,20.825693131491,silt,6.21,15.87,0,1300,0.38235294117647
125350,TamilNadu,Tirunelveli,2002,Kharif     ,Soyabean,15100,20.700166665421,2.09075263391262,1014.20011176863,20.7159718564843,chalky,71.064,0,0,18800,1.24503311258278
125351,TamilNadu,Tirunelveli,2002,Kharif     ,Sunflower,9300,21.5646166915351,1.97369474899308,1015.93870516844,21.3476036160878,peaty,8.46,8.46,0,3500,0.376344086021505
125352,TamilNadu,Tirunelveli,2002,Kharif     ,Urad,4700,20.7188991011586,2.02050898660678,1015.88421801195,20.1857833786194,sandy,1.95,1.95,1.95,2200,0.468085106382978
125353,TamilNadu,Tirunelveli,2002,Rabi       ,Gram,64500,21.0018135061513,2.06753385671461,1013.87752972997,21.0398383210983,silty,38.25,38.25,38.25,26500,0.410852713178294
125354,TamilNadu,Tirunelveli,2002,Rabi       ,Jowar,494900,20.6823742603823,2.08022329464436,1015.28539100527,21.9023256108217,silt,0,14.128,0,117300,0.237017579308951
125355,TamilNadu,Tirunelveli,2002,Rabi       ,Linseed,1000,20.7406883825957,2.09391756754169,1015.84969514879,20.5612548173776,peaty,10.09,26.234,26.234,200,0.2
125356,TamilNadu,Tirunelveli,2002,Rabi       ,Maize,11700,20.4569695503083,1.97240466159358,1014.07226168796,20.5486378206476,peaty,38.892,103.712,51.856,9100,0.777777777777777
125357,TamilNadu,Tirunelveli,2002,Rabi       ,Other  Rabi pulses,600,20.6221856011103,2.06451717594442,1014.81941855662,22.0285270426508,clay,5.096,5.096,0,200,0.333333333333333
125358,TamilNadu,Tirunelveli,2002,Rabi       ,Rapeseed &Mustard,100,21.3470393949175,1.98281165584725,1013.99574358506,20.5871590624264,clay,0,0,0,10,0.1
125359,TamilNadu,Tirunelveli,2002,Rabi       ,Safflower,24700,20.1754531848617,1.99689644276599,1013.85595525541,21.3334783557551,loamy,0,0,0,7800,0.31578947368421
125360,TamilNadu,Tirunelveli,2002,Rabi       ,Sesamum,100,21.907469984539,2.00123633060139,1013.12531236193,21.0192857434652,silty,3.84,4.8,0,10,0.1
125361,TamilNadu,Tirunelveli,2002,Rabi       ,Small millets,1700,20.1039185994733,2.01935396789822,1014.77562490577,21.2941291699298,clay,2.775,0,0,400,0.235294117647058
125362,TamilNadu,Tirunelveli,2002,Rabi       ,Sunflower,4200,21.2428110081771,2.02426344997823,1015.19000985445,20.2191599157923,silty,4.531,4.531,0,1800,0.428571428571428
125363,TamilNadu,Tirunelveli,2002,Rabi       ,Wheat,70400,21.7916949490807,2.07167553003399,1014.90042990922,20.2757303414186,silt,0,0,0,88500,1.25710227272727
125364,TamilNadu,Tirunelveli,2002,Summer     ,Groundnut,5800,21.3045231660847,2.05073377027997,1014.70819159066,21.1465587497553,silt,916.136,0,0,9900,1.70689655172413
125365,TamilNadu,Tirunelveli,2002,Summer     ,Maize,1100,21.5192257045411,2.0461891528747,1014.57156920808,20.2265160134011,silt,9.63,24.61,0,1800,1.63636363636363
125366,TamilNadu,Tirunelveli,2002,Whole Year ,Sugarcane,49400,20.9924048748808,2.02942757226316,1013.60320122609,21.6378073224609,chalky,56.07,0,0,3303000,66.8623481781376
125367,TamilNadu,Tirunelveli,2003,Kharif     ,Arhar/Tur,9000,21.75168511746,2.01976284356482,1013.66246695135,20.5722502271859,clay,9,9,0,3000,0.333333333333333
125368,TamilNadu,Tirunelveli,2003,Kharif     ,Bajra,204100,20.424312891219,2.01155056169712,1014.54548164114,21.0749852104749,sandy,0,0,0,70800,0.346888780009799
125369,TamilNadu,Tirunelveli,2003,Kharif     ,Cotton(lint),10400,20.7133500792647,2.0553641114415,1015.00954337767,21.059018659677,loamy,38.25,38.25,38.25,10400,1
125370,TamilNadu,Tirunelveli,2003,Kharif     ,Groundnut,4200,20.558115870695,2.06262739130329,1014.19978203823,20.2277718469193,loamy,0,23.184,0,2600,0.619047619047619
125371,TamilNadu,Tirunelveli,2003,Kharif     ,Jowar,100,20.9165883386688,1.97676954914377,1013.31109019295,20.5992431262014,silty,5.64,14.664,14.664,200,2
125372,TamilNadu,Tirunelveli,2003,Kharif     ,Maize,6700,20.6060923032929,2.00647919681694,1015.77597315046,20.849575694203,sandy,41.7,111.2,55.6,6400,0.955223880597014
125373,TamilNadu,Tirunelveli,2003,Kharif     ,Moong(Green Gram),8800,20.2822592825031,2.09945309979342,1014.08185809311,21.6093194502007,loamy,7.476,7.476,0,2500,0.284090909090909
125374,TamilNadu,Tirunelveli,2003,Kharif     ,Niger seed,2100,21.4764143729247,2.09300956796005,1014.19145388138,21.3848987070497,peaty,2.1,5.25,2.1,600,0.285714285714285
125375,TamilNadu,Tirunelveli,2003,Kharif     ,Other Kharif pulses,10700,21.1070271764199,2.05986186521761,1013.19176481209,20.1795183604574,clay,0,0,0,1600,0.149532710280373
125376,TamilNadu,Tirunelveli,2003,Kharif     ,other oilseeds,100,20.962109730712,2.10615246737089,1014.13752919414,21.5049060318834,silty,3.392,4.24,0,0,0
125377,TamilNadu,Tirunelveli,2003,Kharif     ,Ragi,4600,21.6255278418302,2.06492095478244,1015.88897398151,20.0242555068301,loamy,2.8,0,0,3700,0.804347826086956
125378,TamilNadu,Tirunelveli,2003,Kharif     ,Rice,7600,21.8576559537206,2.03475482508327,1013.60829941567,21.0130326362055,sandy,2.898,2.898,0,5900,0.776315789473684
125379,TamilNadu,Tirunelveli,2003,Kharif     ,Sesamum,700,20.9690202718813,2.09067316583507,1014.69009605326,20.9161413062318,loamy,0,0,0,200,0.285714285714285
125380,TamilNadu,Tirunelveli,2003,Kharif     ,Small millets,1300,20.1349417870747,2.04232748544938,1013.22770278968,21.6430408608467,loamy,901.37,0,0,400,0.307692307692307
125381,TamilNadu,Tirunelveli,2003,Kharif     ,Soyabean,17900,20.3178372495578,2.05480553252847,1015.79052495659,20.195602460837,clay,7.704,19.688,0,18500,1.03351955307262
125382,TamilNadu,Tirunelveli,2003,Kharif     ,Sunflower,7500,21.6775628675371,2.08313572455545,1015.95623108956,21.3168686726689,chalky,50.568,0,0,2000,0.266666666666666
125383,TamilNadu,Tirunelveli,2003,Kharif     ,Urad,3500,20.8369787451363,2.08421068548523,1014.61254838229,20.8704708555263,chalky,8.22,8.22,0,1800,0.514285714285714
125384,TamilNadu,Tirunelveli,2003,Rabi       ,Gram,50900,20.1778396746964,1.99218813125947,1013.31824081173,20.4384446184613,sandy,0.465,0.465,0.465,20500,0.402750491159135
125385,TamilNadu,Tirunelveli,2003,Rabi       ,Jowar,478300,21.4250763336473,2.08888901702777,1015.42358231602,21.4173267115429,silt,38.25,38.25,38.25,55100,0.115199665481915
125386,TamilNadu,Tirunelveli,2003,Rabi       ,Linseed,800,21.8198984592289,2.045977392504,1015.62327554928,21.7019842329507,silt,0,26.832,0,200,0.25
125387,TamilNadu,Tirunelveli,2003,Rabi       ,Maize,10500,20.2351045036257,2.08843997652772,1015.06714605917,20.7998783527237,silt,10.24,26.624,26.624,5400,0.514285714285714
125388,TamilNadu,Tirunelveli,2003,Rabi       ,Other  Rabi pulses,200,20.4996978591696,2.10583399740025,1013.84447291349,21.2105748643886,silt,41.496,110.656,55.328,0,0
125389,TamilNadu,Tirunelveli,2003,Rabi       ,Rapeseed &Mustard,200,20.071162289655,2.03731743364348,1013.83821412774,20.2550626665864,peaty,7.84,7.84,0,100,0.5
125390,TamilNadu,Tirunelveli,2003,Rabi       ,Safflower,20300,20.4784267832778,1.991369131095,1014.29526055792,20.7213568047225,clay,7.504,18.76,7.504,3400,0.167487684729064
125391,TamilNadu,Tirunelveli,2003,Rabi       ,Sesamum,100,21.7271079330014,2.08792360793085,1013.24715460643,20.4759393547389,silt,0,0,0,100,1
125392,TamilNadu,Tirunelveli,2003,Rabi       ,Small millets,900,20.8088909052471,2.09760159686339,1013.07931614619,22.0239352161006,peaty,2.896,3.62,0,100,0.111111111111111
125393,TamilNadu,Tirunelveli,2003,Rabi       ,Sunflower,2100,21.5862987342469,2.06458083556487,1013.66876932457,20.6464779758861,sandy,3.15,0,0,700,0.333333333333333
125394,TamilNadu,Tirunelveli,2003,Rabi       ,Wheat,39200,20.3375415854209,2.0596649162099,1014.62486830406,21.2928677726226,loamy,3.45,3.45,0,39500,1.00765306122448
125395,TamilNadu,Tirunelveli,2003,Summer     ,Groundnut,1300,22.0332040641475,2.08866669139364,1014.70736845079,20.0422368509059,loamy,0,0,0,2400,1.84615384615384
125396,TamilNadu,Tirunelveli,2003,Summer     ,Sunflower,100,21.2465443418373,2.04082875025129,1014.85457933764,20.3452918087631,peaty,902.566,0,0,100,1
125397,TamilNadu,Tirunelveli,2003,Whole Year ,Banana,100,20.7009443084574,2.07290770002212,1015.01325125033,22.052199791425,silt,6.516,16.652,0,11170,111.7
125398,TamilNadu,Tirunelveli,2003,Whole Year ,Grapes,331,21.253098049609,2.00681841780259,1014.46498005308,21.8270536962704,chalky,59.22,0,0,7074,21.3716012084592
125399,TamilNadu,Tirunelveli,2003,Whole Year ,Mango,9294,20.3443383266206,2.07176133804769,1013.04528472644,20.1212747427674,loamy,7.68,7.68,0,17180,1.84850441144824
125400,TamilNadu,Tirunelveli,2003,Whole Year ,Onion,30003,22.0742250734534,2.06898032367265,1014.21803842284,20.2348856539706,clay,3.255,3.255,3.255,296694,9.88881111888811
125401,TamilNadu,Tirunelveli,2003,Whole Year ,Sugarcane,31200,20.1823052406124,2.06911975224743,1014.16286394112,21.0154951329807,clay,38.25,38.25,38.25,1486800,47.6538461538461
125402,TamilNadu,Tirunelveli,2003,Whole Year ,Tomato,1647,21.6219629613071,2.06552526477149,1015.77677953902,20.9228909706584,loamy,0,28.048,0,3291,1.99817850637522
125403,TamilNadu,Tirunelveli,2004,Kharif     ,Arhar/Tur,12200,20.7681429931968,2.0020311998925,1013.28047094205,20.4279220231225,peaty,10.5,27.3,27.3,4800,0.393442622950819
125404,TamilNadu,Tirunelveli,2004,Kharif     ,Bajra,240500,20.7227126491167,2.10523859534809,1015.06164126322,20.4685843591031,silty,39.72,105.92,52.96,143400,0.596257796257796
125405,TamilNadu,Tirunelveli,2004,Kharif     ,Groundnut,5300,21.4191898304653,2.04684336104863,1015.77005450133,21.8361584641817,peaty,8.008,8.008,0,3900,0.735849056603773
125406,TamilNadu,Tirunelveli,2004,Kharif     ,Jowar,100,20.4259187531669,2.02406016876888,1013.97116252572,21.0284025946086,sandy,5.824,14.56,5.824,100,1
125407,TamilNadu,Tirunelveli,2004,Kharif     ,Maize,11400,20.8233438362841,1.98989818911551,1015.45319057167,20.340815363678,silty,0,0,0,14000,1.22807017543859
125408,TamilNadu,Tirunelveli,2004,Kharif     ,Moong(Green Gram),13100,21.0951013050544,2.06726306955859,1015.87841085467,21.1388592396254,clay,3.008,3.76,0,4300,0.32824427480916
125409,TamilNadu,Tirunelveli,2004,Kharif     ,Niger seed,2500,21.692897352939,2.04266058904911,1014.57094184183,20.9886698359432,sandy,2.775,0,0,800,0.32
125410,TamilNadu,Tirunelveli,2004,Kharif     ,Other Cereals & Millets,2900,21.6692369413876,1.99052245653375,1014.7216139381,22.0272408208632,silt,2.921,2.921,0,1000,0.344827586206896
125411,TamilNadu,Tirunelveli,2004,Kharif     ,Other Kharif pulses,16300,21.3724851978637,1.99630918390057,1014.61227902017,20.6211361579965,chalky,0,0,0,4100,0.251533742331288
125412,TamilNadu,Tirunelveli,2004,Kharif     ,other oilseeds,500,20.2674244709243,2.02537622619154,1013.88502103598,21.5419390163192,silty,928.372,0,0,200,0.4
125413,TamilNadu,Tirunelveli,2004,Kharif     ,Ragi,3000,21.0090105823628,2.08781174716315,1013.31103164011,21.2019147939204,sandy,6.93,17.71,0,2400,0.8
125414,TamilNadu,Tirunelveli,2004,Kharif     ,Rice,8000,20.0624372389068,2.02220418961251,1013.88085781319,21.3206762824103,silty,52.08,0,0,5800,0.725
125415,TamilNadu,Tirunelveli,2004,Kharif     ,Sesamum,1100,21.9764074145065,1.99876309801962,1013.32964544466,21.6884785201903,silty,8.6,8.6,0,400,0.363636363636363
125416,TamilNadu,Tirunelveli,2004,Kharif     ,Sunflower,11000,21.958031265037,2.06826030512125,1015.5678510603,20.4177624324513,silty,2.16,2.16,2.16,5800,0.527272727272727
125417,TamilNadu,Tirunelveli,2004,Kharif     ,Urad,5000,21.160841155354,2.04389710597539,1015.24462336636,21.7005931759278,chalky,38.25,38.25,38.25,3100,0.62
125418,TamilNadu,Tirunelveli,2004,Rabi       ,Gram,61700,20.8710954147687,1.97658546078434,1014.26460050603,21.9339556068517,clay,0,20.08,0,40900,0.66288492706645
125419,TamilNadu,Tirunelveli,2004,Rabi       ,Jowar,555000,20.2653862016955,2.06462356838404,1014.64590292014,20.5665189945774,peaty,3.13,8.138,8.138,263300,0.474414414414414
125420,TamilNadu,Tirunelveli,2004,Rabi       ,Linseed,1100,20.3079282642794,2.00589891721663,1015.90939429997,20.7918339964364,clay,38.688,103.168,51.584,200,0.181818181818181
125421,TamilNadu,Tirunelveli,2004,Rabi       ,Maize,10900,21.1252044133335,2.02134670464957,1014.41476299465,21.4662819218392,chalky,7.588,7.588,0,22100,2.02752293577981
125422,TamilNadu,Tirunelveli,2004,Rabi       ,Other  Rabi pulses,300,20.6413937737832,1.97888694016173,1013.69227079361,21.985507208651,sandy,1.596,3.99,1.596,100,0.333333333333333
125423,TamilNadu,Tirunelveli,2004,Rabi       ,Other Cereals & Millets,900,21.476141065491,1.98877447280426,1013.99592645032,20.4406408197651,loamy,0,0,0,200,0.222222222222222
125424,TamilNadu,Tirunelveli,2004,Rabi       ,Rapeseed &Mustard,200,21.5935987557669,1.9780976372487,1013.86746663998,20.6229432630634,chalky,2.8,3.5,0,0,0
125425,TamilNadu,Tirunelveli,2004,Rabi       ,Safflower,20800,21.9471744781691,2.10064093318505,1014.91546359839,21.0732542041411,silty,2.525,0,0,12400,0.596153846153846
125426,TamilNadu,Tirunelveli,2004,Rabi       ,Sesamum,100,21.6651051641755,2.00927848857094,1015.84535134891,20.9738797509272,silty,3.91,3.91,0,0,0
125427,TamilNadu,Tirunelveli,2004,Rabi       ,Soyabean,35500,21.1848403216432,1.9953746561521,1015.1106764185,20.6507809290479,clay,0,0,0,51800,1.45915492957746
125428,TamilNadu,Tirunelveli,2004,Rabi       ,Sunflower,2600,20.2714549232691,1.97221405440233,1015.04767283848,20.6727147565405,sandy,920.828,0,0,1500,0.576923076923076
125429,TamilNadu,Tirunelveli,2004,Rabi       ,Wheat,89300,21.2261353405766,2.01571730563512,1013.44323024828,20.2044014250459,silt,7.992,20.424,0,154600,1.73124300111982
125430,TamilNadu,Tirunelveli,2004,Summer     ,Groundnut,9500,22.0526582539564,2.0116595217255,1013.78607376048,22.0566376669435,peaty,40.908,0,0,11700,1.23157894736842
125431,TamilNadu,Tirunelveli,2004,Summer     ,Maize,3100,20.6104220331442,2.08641535381723,1013.67033863042,20.8567477598674,silt,7.66,7.66,0,4300,1.38709677419354
125432,TamilNadu,Tirunelveli,2004,Summer     ,Sunflower,100,21.1604373061878,2.01127028790428,1015.18540206095,21.9441226150546,chalky,0.975,0.975,0.975,100,1
125433,TamilNadu,Tirunelveli,2004,Whole Year ,Cotton(lint),15900,21.5186820260774,2.09391584167573,1015.61956385205,21.5659678462854,silty,38.25,38.25,38.25,26700,1.67924528301886
125434,TamilNadu,Tirunelveli,2004,Whole Year ,Sugarcane,17000,21.5663055783117,2.09068885786069,1014.24725587416,20.3165680751205,silt,0,15.712,0,1001800,58.9294117647058
125435,TamilNadu,Tirunelveli,2005,Kharif     ,Arhar/Tur,11100,20.9660185574898,2.10836735997741,1015.5684628239,21.0709743952381,sandy,3.61,9.386,9.386,3800,0.342342342342342
125436,TamilNadu,Tirunelveli,2005,Kharif     ,Bajra,217700,20.9299518590851,1.97198155836495,1014.94897803062,20.957359001789,peaty,37.704,100.544,50.272,54800,0.251722553973357
125437,TamilNadu,Tirunelveli,2005,Kharif     ,Castor seed,400,20.3463748187346,2.05964940553489,1014.62434695196,21.4875662552799,peaty,4.62,4.62,0,100,0.25
125438,TamilNadu,Tirunelveli,2005,Kharif     ,Cotton(lint),16600,20.3100427232943,2.02252014243583,1013.47943709468,21.3598569611814,clay,2.422,6.055,2.422,22800,1.37349397590361
125439,TamilNadu,Tirunelveli,2005,Kharif     ,Groundnut,4900,20.9968498885515,2.02350385113795,1013.81768735393,20.9159707230642,sandy,0,0,0,2400,0.489795918367346
125440,TamilNadu,Tirunelveli,2005,Kharif     ,Moong(Green Gram),8700,20.6450789988638,2.00735451675962,1013.08579541481,20.0677049846845,clay,2.288,2.86,0,2400,0.275862068965517
125441,TamilNadu,Tirunelveli,2005,Kharif     ,Niger seed,2300,20.4565352761354,1.9948790111336,1014.8086819334,21.7329141700151,sandy,2.1,0,0,700,0.304347826086956
125442,TamilNadu,Tirunelveli,2005,Kharif     ,Ragi,2900,20.9004187332447,1.99660658876109,1015.79055514974,21.9132689994001,clay,1.771,1.771,0,2300,0.793103448275862
125443,TamilNadu,Tirunelveli,2005,Kharif     ,Rice,800,21.5639414853872,2.00514694177204,1014.05527624854,20.1820089905976,silt,0,0,0,400,0.5
125444,TamilNadu,Tirunelveli,2005,Kharif     ,Sesamum,1000,20.7487111712021,2.08523348343405,1015.67786381432,21.6620214573438,sandy,890.974,0,0,200,0.2
125445,TamilNadu,Tirunelveli,2005,Kharif     ,Soyabean,37500,20.0405478717667,2.00661682466563,1013.35116711459,20.5598172020028,silt,6.858,17.526,0,38800,1.03466666666666
125446,TamilNadu,Tirunelveli,2005,Kharif     ,Sugarcane,56600,21.3232468229435,2.01081150277462,1015.14043345058,21.8422446452482,silt,27.195,0,0,4395300,77.6554770318021
125447,TamilNadu,Tirunelveli,2005,Kharif     ,Sunflower,10100,20.9436424798195,2.09153747012344,1013.22112394482,21.1064091653526,sandy,7.46,7.46,0,5900,0.584158415841584
125448,TamilNadu,Tirunelveli,2005,Kharif     ,Urad,3700,20.3770752852745,2.09607805891208,1015.05882547794,20.0843398202723,clay,0.045,0.045,0.045,1300,0.351351351351351
125449,TamilNadu,Tirunelveli,2005,Rabi       ,Gram,68600,21.3377551726346,2.02553161963215,1014.93653931221,20.3618472670307,peaty,38.25,38.25,38.25,47100,0.686588921282798
125450,TamilNadu,Tirunelveli,2005,Rabi       ,Linseed,1200,20.7783855795021,2.07329148548008,1013.29830108171,20.546213997247,silty,0,10.368,0,400,0.333333333333333
125451,TamilNadu,Tirunelveli,2005,Rabi       ,Rapeseed &Mustard,300,21.4297629613219,2.1074676734189,1013.77790896155,20.9378584296511,loamy,5.3,13.78,13.78,100,0.333333333333333
125452,TamilNadu,Tirunelveli,2005,Rabi       ,Safflower,21000,20.9868040744584,1.98102779380794,1013.38837132271,21.8190525749899,loamy,36.84,98.24,49.12,7200,0.342857142857142
125453,TamilNadu,Tirunelveli,2005,Rabi       ,Sesamum,100,21.8464576710993,2.08836462753263,1014.38434639852,20.0798448416618,loamy,3.276,3.276,0,100,1
125454,TamilNadu,Tirunelveli,2005,Rabi       ,Sunflower,2500,21.7887936728413,2.06488169684274,1013.27673733472,21.4409351090051,sandy,1.288,3.22,1.288,1000,0.4
125455,TamilNadu,Tirunelveli,2005,Rabi       ,Wheat,103100,20.643808686102,1.98356062569198,1015.63285947604,21.2955082556942,silty,0,0,0,153800,1.4917555771096
125456,TamilNadu,Tirunelveli,2005,Summer     ,Groundnut,9500,20.1641106157338,2.05208759796794,1014.15876060927,20.865563326453,sandy,0,0,0,16200,1.70526315789473
125457,TamilNadu,Tirunelveli,2005,Summer     ,Sunflower,100,20.3438280354422,2.00710679413447,1015.95755935252,21.2080071729873,peaty,1.325,0,0,100,1
125458,TamilNadu,Tirunelveli,2006,Kharif     ,Arhar/Tur,13000,21.0889873803386,2.1054351764422,1013.75205347911,20.2610445604334,silty,5.98,5.98,0,6600,0.507692307692307
125459,TamilNadu,Tirunelveli,2006,Kharif     ,Bajra,243900,22.0113230819968,2.00144166124194,1013.70416221107,20.845978655933,peaty,0,0,0,148900,0.610496104961049
